日付,曜日,送迎区分,送迎職員,介助者,送迎方法,車番,点呼確認による異常,利用者,開始時刻,終了時刻,備考
2025-06-20,金,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③林夏渚 ④石神陽菜 ⑤園田葵,17:30,18:40,
2025-06-20,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②溝口一花 ③富永日向 ④石神陽菜 ⑤園田葵,7:45,8:40,
2025-06-20,金,昼送り,只津,溝口,車,707,なし,①林夏渚 ②溝口一花,12:40,13:20,
2025-06-21,土,夕迎え,只津,溝口,車,707,なし,①富永日向 ②石神陽菜 ③林夏渚 ④鈴木応介 ⑤溝口一花 ⑥櫻井斗麻 ⑦園田葵,17:30,18:40,
2025-06-21,土,朝送り,只津,溝口,車,707,なし,①溝口一花 ②石神陽菜 ③富永日向 ④鈴木応介 ⑤櫻井斗麻 ⑥林夏渚 ⑦園田葵,7:50,8:45,
2025-06-21,土,昼送り,只津,溝口,車,707,なし,①石神陽菜 ②溝口一花,12:40,13:20,
2025-06-22,日,夕迎え,只津,溝口,車,707,なし,①櫻井斗麻 ②鈴木応介 ③櫻井麻智 ④溝口一花 ⑤櫻井帆斗,17:30,18:40,
2025-06-22,日,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②櫻井麻智 ③鈴木応介 ④櫻井帆斗,7:50,8:40,
2025-06-22,日,昼送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井帆斗 ③溝口一花 ④櫻井斗麻,12:40,13:20,
2025-06-23,月,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②富永日向,17:40,18:40,
2025-06-23,月,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井斗麻 ③櫻井帆斗 ④溝口一花 ⑤富永日向,7:45,8:40,
2025-06-23,月,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②櫻井麻智,12:40,13:20,
2025-06-24,火,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②石神直都 ③富永日向 ④櫻井麻智 ⑤櫻井斗麻 ⑥櫻井帆斗,17:35,18:30,
2025-06-24,火,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井斗麻 ③石神直都 ④富永日向,7:50,8:40,
2025-06-24,火,昼送り,只津,溝口,車,707,なし,①櫻井斗麻,12:40,13:20,
2025-06-25,水,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②石神直都 ③富永日向 ④園田柚真 ⑤園田葵,17:30,18:40,
2025-06-25,水,朝送り,只津,溝口,車,707,なし,①石神直都 ②櫻井帆斗 ③溝口一花 ④富永日向 ⑤櫻井麻智 ⑥園田柚真 ⑦園田葵,7:40,8:45,
2025-06-25,水,昼送り,只津,溝口,車,707,なし,①石神直都,12:40,13:20,
2025-06-26,木,夕迎え,只津,溝口,車,707,なし,①櫻井帆斗 ②富永日向 ③溝口一花 ④櫻井麻智 ⑤園田柚真 ⑥園田葵,17:40,18:40,
2025-06-26,木,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井帆斗 ③溝口一花 ④富永日向 ⑤園田葵 ⑥園田柚真,7:40,8:40,
2025-06-27,金,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②富永日向 ③石神直都 ④石神陽菜 ⑤林大希 ⑥園田葵,17:40,18:40,
2025-06-27,金,朝送り,只津,溝口,車,707,なし,①富永日向 ②石神直都 ③石神陽菜 ④林夏渚 ⑤林大希 ⑥園田葵,7:50,8:45,
2025-06-27,金,昼送り,只津,溝口,車,707,なし,①林夏渚 ②石神直都,12:40,13:20,
2025-06-28,土,夕迎え,只津,溝口,車,707,なし,①櫻井斗麻 ②笠原英二次 ③石神陽菜 ④鈴木応介 ⑤林夏渚 ⑥林大希 ⑦石神直都 ⑧曽田勇佑 ⑨富永日向 ⑩園田葵,17:30,18:40,
2025-06-28,土,朝送り,只津,溝口,車,707,なし,①笠原英二次 ②富永日向 ③林夏渚 ④鈴木応介 ⑤林大希 ⑥石神陽菜 ⑦曽田勇佑 ⑧櫻井斗麻 ⑨園田葵,7:40,8:40,
2025-06-28,土,昼送り,只津,溝口,車,707,なし,①石神陽菜,12:40,13:20,
2025-06-29,日,夕迎え,只津,溝口,車,707,なし,①森田脩平 ②笠原英二次 ③石神直都 ④森田あやめ ⑤林夏渚 ⑥森田佳代 ⑦森田さくら ⑧森田さつき ⑨曽田勇佑 ⑩櫻井斗麻 ⑪林大希 ⑫鈴木応介,17:35,18:30,
2025-06-29,日,朝送り,只津,溝口,車,707,なし,①林夏渚 ②森田脩平 ③森田さつき ④櫻井斗麻 ⑤森田あやめ ⑥鈴木応介 ⑦笠原英二次 ⑧石神直都 ⑨森田さくら ⑩森田佳代 ⑪曽田勇佑,7:40,8:40,
2025-06-29,日,昼送り,只津,溝口,車,707,なし,①森田あやめ ②森田佳代 ③森田さつき ④曽田勇佑 ⑤森田さくら ⑥林夏渚 ⑦櫻井斗麻,12:40,13:20,
2025-06-30,月,夕迎え,只津,溝口,車,707,なし,①森田脩平 ②溝口一花 ③森田あやめ ④森田さつき ⑤森田さくら ⑥森田佳代 ⑦石神直都,17:35,18:20,
2025-06-30,月,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井帆斗 ③森田あやめ ④森田脩平 ⑤森田さつき ⑥石神直都 ⑦森田さくら ⑧森田佳代 ⑨溝口一花,7:40,8:40,
2025-06-30,月,昼送り,只津,溝口,車,707,なし,①石神直都 ②森田あやめ ③森田さくら ④森田さつき ⑤櫻井斗麻,12:40,13:20,
2025-07-01,火,夕迎え,只津,溝口,車,707,なし,①櫻井帆斗 ②林夏渚 ③林大希 ④櫻井斗麻 ⑤富永日向 ⑥櫻井麻智,17:30,18:20,
2025-07-01,火,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②櫻井麻智 ③林大希 ④櫻井斗麻 ⑤富永日向 ⑥林夏渚,7:40,8:40,
2025-07-01,火,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②林夏渚,12:40,13:20,
2025-07-02,水,夕迎え,只津,溝口,車,707,なし,①林大希 ②林夏渚 ③富永日向 ④小野凌来 ⑤園田葵,17:40,18:40,
2025-07-02,水,朝送り,只津,溝口,車,707,なし,①林大希 ②櫻井麻智 ③富永日向 ④櫻井帆斗 ⑤林夏渚 ⑥園田葵,7:50,8:45,
2025-07-02,水,昼送り,只津,溝口,車,707,なし,①櫻井斗麻,12:40,13:20,
2025-07-03,木,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②櫻井麻智 ③櫻井帆斗 ④小野凌来 ⑤富永日向 ⑥園田葵 ⑦寺田菫,17:35,18:40,
2025-07-03,木,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②富永日向 ③櫻井麻智 ④溝口一花 ⑤小野凌来 ⑥寺田菫 ⑦園田葵,7:45,8:40,
2025-07-04,金,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③櫻井帆斗 ④櫻井麻智 ⑤寺田菫,17:30,18:40,
2025-07-04,金,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②富永日向 ③櫻井麻智 ④溝口一花 ⑤寺田菫,7:45,8:40,
2025-07-05,土,夕迎え,只津,溝口,車,707,なし,①富永日向 ②林夏渚 ③溝口一花 ④園田柚真 ⑤園田葵 ⑥寺田菫,17:40,18:40,
2025-07-05,土,朝送り,只津,溝口,車,707,なし,①林夏渚 ②溝口一花 ③富永日向 ④園田葵 ⑤寺田菫 ⑥園田柚真,7:45,8:40,
2025-07-06,日,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②櫻井麻智 ③林夏渚 ④櫻井帆斗 ⑤石神陽菜 ⑥富永日向 ⑦石神直都 ⑧櫻井斗麻 ⑨寺田菫 ⑩園田葵 ⑪園田柚真,17:35,18:40,
2025-07-06,日,朝送り,只津,溝口,車,707,なし,①石神陽菜 ②櫻井麻智 ③石神直都 ④林夏渚 ⑤富永日向 ⑥櫻井帆斗 ⑦溝口一花 ⑧櫻井斗麻 ⑨園田葵 ⑩園田柚真,7:45,8:45,
2025-07-06,日,昼送り,只津,溝口,車,707,なし,①富永日向 ②櫻井麻智 ③石神陽菜 ④櫻井帆斗 ⑤石神直都 ⑥櫻井斗麻 ⑦寺田菫,12:40,13:20,
2025-07-07,月,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②林夏渚 ③石神直都 ④石神陽菜 ⑤小野凌来 ⑥富永日向 ⑦園田葵 ⑧寺田菫,17:30,18:40,
2025-07-07,月,朝送り,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③林夏渚 ④櫻井斗麻 ⑤石神陽菜 ⑥石神直都 ⑦小野凌来 ⑧櫻井麻智 ⑨櫻井帆斗 ⑩寺田菫 ⑪園田葵,7:45,8:40,
2025-07-07,月,昼送り,只津,溝口,車,707,なし,①林夏渚 ②石神陽菜 ③石神直都 ④溝口一花 ⑤櫻井斗麻,12:40,13:20,
2025-07-08,火,夕迎え,只津,溝口,車,707,なし,①笠原英二次 ②溝口一花 ③富永日向 ④小野凌来 ⑤林夏渚 ⑥森田佳代 ⑦櫻井斗麻 ⑧寺田菫 ⑨園田葵,17:30,18:40,
2025-07-08,火,朝送り,只津,溝口,車,707,なし,①溝口一花 ②森田佳代 ③林夏渚 ④櫻井斗麻 ⑤小野凌来 ⑥富永日向 ⑦笠原英二次 ⑧寺田菫 ⑨園田葵,7:45,8:45,
2025-07-08,火,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②溝口一花,12:40,13:20,
2025-07-09,水,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②富永日向 ③溝口一花 ④森田佳代 ⑤笠原英二次 ⑥園田葵,17:40,18:40,
2025-07-09,水,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②笠原英二次 ③富永日向 ④溝口一花 ⑤森田佳代 ⑥櫻井斗麻 ⑦櫻井麻智 ⑧小野凌来 ⑨園田葵,7:45,8:40,
2025-07-09,水,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②溝口一花,12:40,13:20,
2025-07-10,木,夕迎え,只津,溝口,車,707,なし,①櫻井帆斗 ②石神直都 ③櫻井斗麻 ④小野凌来 ⑤林夏渚 ⑥溝口一花 ⑦櫻井麻智 ⑧富永日向 ⑨園田柚真 ⑩園田葵 ⑪寺田菫,17:40,18:40,
2025-07-10,木,朝送り,只津,溝口,車,707,なし,①石神直都 ②櫻井斗麻 ③櫻井麻智 ④富永日向 ⑤溝口一花 ⑥林夏渚 ⑦小野凌来 ⑧櫻井帆斗 ⑨寺田菫 ⑩園田柚真 ⑪園田葵,7:40,8:45,
2025-07-10,木,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②石神直都,12:40,13:20,
2025-07-11,金,夕迎え,只津,溝口,車,707,なし,①石神直都 ②林大希 ③櫻井斗麻 ④小野凌来 ⑤林夏渚 ⑥寺田菫 ⑦園田柚真,17:40,18:40,
2025-07-11,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②林大希 ③小野凌来 ④櫻井斗麻 ⑤寺田菫 ⑥園田柚真,7:50,8:45,
2025-07-11,金,昼送り,只津,溝口,車,707,なし,①石神直都 ②櫻井斗麻,12:40,13:20,
2025-07-12,土,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②溝口一花 ③富永日向 ④林大希 ⑤林夏渚 ⑥園田柚真 ⑦園田葵 ⑧寺田菫,17:35,18:40,
2025-07-12,土,朝送り,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③小野凌来 ④林大希 ⑤園田葵 ⑥寺田菫 ⑦園田柚真,7:40,8:40,
2025-07-12,土,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2025-07-13,日,夕迎え,只津,溝口,車,707,なし,①櫻井斗麻 ②石神直都 ③櫻井帆斗 ④林夏渚 ⑤石神陽菜 ⑥櫻井麻智 ⑦富永日向 ⑧溝口一花 ⑨園田葵 ⑩寺田菫 ⑪園田柚真,17:40,18:40,
2025-07-13,日,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②溝口一花 ③櫻井麻智 ④石神陽菜 ⑤林夏渚 ⑥富永日向 ⑦石神直都 ⑧園田葵 ⑨園田柚真,7:50,8:40,
2025-07-13,日,昼送り,只津,溝口,車,707,なし,①櫻井麻智 ②富永日向 ③石神陽菜 ④林夏渚 ⑤櫻井斗麻 ⑥石神直都 ⑦櫻井帆斗 ⑧寺田菫,12:40,13:20,
2025-07-14,月,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②小野凌来 ③富永日向 ④溝口一花 ⑤石神直都 ⑥石神陽菜 ⑦寺田菫,17:35,18:40,
2025-07-14,月,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井斗麻 ③小野凌来 ④林夏渚 ⑤石神直都 ⑥溝口一花 ⑦富永日向 ⑧櫻井帆斗 ⑨寺田菫,7:45,8:40,
2025-07-14,月,昼送り,只津,溝口,車,707,なし,①溝口一花 ②櫻井麻智 ③櫻井斗麻 ④石神直都 ⑤林夏渚 ⑥石神陽菜,12:40,13:20,
2025-07-15,火,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②櫻井斗麻 ③笠原英二次 ④溝口一花 ⑤小野凌来 ⑥富永日向 ⑦鈴木応介 ⑧寺田菫,17:30,18:40,
2025-07-15,火,朝送り,只津,溝口,車,707,なし,①小野凌来 ②櫻井斗麻 ③笠原英二次 ④林夏渚 ⑤溝口一花 ⑥寺田菫,7:40,8:40,
2025-07-15,火,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②溝口一花,12:40,13:20,
2025-07-16,水,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②林大希 ③笠原英二次 ④富永日向 ⑤鈴木応介 ⑥園田葵,17:30,18:40,
2025-07-16,水,朝送り,只津,溝口,車,707,なし,①林大希 ②笠原英二次 ③富永日向 ④櫻井斗麻 ⑤櫻井麻智 ⑥鈴木応介 ⑦小野凌来 ⑧櫻井帆斗 ⑨園田葵,7:40,8:40,
2025-07-16,水,昼送り,只津,溝口,車,707,なし,①櫻井斗麻,12:40,13:20,
2025-07-17,木,夕迎え,只津,溝口,車,707,なし,①櫻井麻智 ②林大希 ③小野凌来 ④富永日向 ⑤櫻井帆斗 ⑥園田葵,17:35,18:40,
2025-07-17,木,朝送り,只津,溝口,車,707,なし,①富永日向 ②櫻井麻智 ③林大希 ④櫻井帆斗 ⑤園田葵,7:40,8:40,
2025-07-19,土,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②富永日向 ③林夏渚 ④園田葵 ⑤寺田菫 ⑥園田柚真,17:40,18:40,
2025-07-19,土,朝送り,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③寺田菫 ④園田葵,7:40,8:45,
2025-07-19,土,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2025-07-20,日,夕迎え,只津,溝口,車,707,なし,①櫻井斗麻 ②石神陽菜 ③溝口一花 ④林夏渚 ⑤石神直都 ⑥櫻井麻智 ⑦富永日向 ⑧櫻井帆斗 ⑨園田葵 ⑩園田柚真 ⑪寺田菫,17:35,18:40,
2025-07-20,日,朝送り,只津,溝口,車,707,なし,①溝口一花 ②櫻井斗麻 ③櫻井帆斗 ④富永日向 ⑤石神直都 ⑥石神陽菜 ⑦櫻井麻智 ⑧林夏渚 ⑨園田柚真 ⑩寺田菫 ⑪園田葵,7:45,8:40,
2025-07-20,日,昼送り,只津,溝口,車,707,なし,①富永日向 ②櫻井麻智 ③櫻井斗麻 ④林夏渚 ⑤櫻井帆斗 ⑥石神陽菜 ⑦石神直都 ⑧寺田菫,12:40,13:20,
2025-07-21,月,夕迎え,只津,溝口,車,707,なし,①石神直都 ②富永日向 ③石神陽菜 ④溝口一花 ⑤林夏渚 ⑥小野凌来 ⑦寺田菫,17:30,18:40,
2025-07-21,月,朝送り,只津,溝口,車,707,なし,①小野凌来 ②櫻井帆斗 ③石神陽菜 ④富永日向 ⑤石神直都 ⑥溝口一花 ⑦寺田菫,7:50,8:45,
2025-07-21,月,昼送り,只津,溝口,車,707,なし,①石神直都 ②櫻井麻智 ③林夏渚 ④櫻井斗麻 ⑤櫻井帆斗,12:40,13:20,
2025-07-22,火,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③石神陽菜 ④櫻井斗麻 ⑤小野凌来 ⑥鈴木応介 ⑦林夏渚 ⑧寺田菫,17:40,18:40,
2025-07-22,火,朝送り,只津,溝口,車,707,なし,①溝口一花 ②小野凌来 ③林夏渚 ④富永日向 ⑤石神陽菜 ⑥鈴木応介,7:50,8:40,
2025-07-22,火,昼送り,只津,溝口,車,707,なし,①石神陽菜 ②溝口一花 ③櫻井斗麻,12:40,13:20,
2025-07-23,水,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②石神陽菜 ③林大希 ④鈴木応介 ⑤富永日向 ⑥園田葵,17:35,18:40,
2025-07-23,水,朝送り,只津,溝口,車,707,なし,①富永日向 ②櫻井帆斗 ③櫻井麻智 ④小野凌来 ⑤櫻井斗麻 ⑥林大希 ⑦園田葵,7:40,8:45,
2025-07-23,水,昼送り,只津,溝口,車,707,なし,①櫻井帆斗 ②櫻井斗麻 ③石神陽菜,12:40,13:20,
2025-07-24,木,夕迎え,只津,溝口,車,707,なし,①櫻井麻智 ②小野凌来 ③櫻井帆斗 ④富永日向 ⑤林大希 ⑥園田葵,17:35,18:40,
2025-07-24,木,朝送り,只津,溝口,車,707,なし,①林大希 ②櫻井帆斗 ③小野凌来 ④櫻井麻智 ⑤富永日向 ⑥園田葵,7:50,8:45,
2025-07-26,土,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②林夏渚 ③富永日向 ④園田柚真 ⑤園田葵 ⑥寺田菫,17:40,18:40,
2025-07-26,土,朝送り,只津,溝口,車,707,なし,①林夏渚 ②溝口一花 ③富永日向 ④園田葵 ⑤寺田菫 ⑥園田柚真,7:50,8:40,
2025-07-26,土,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2025-07-27,日,夕迎え,只津,溝口,車,707,なし,①石神陽菜 ②櫻井帆斗 ③富永日向 ④櫻井斗麻 ⑤林夏渚 ⑥石神直都 ⑦櫻井麻智 ⑧溝口一花 ⑨園田柚真 ⑩寺田菫 ⑪園田葵,17:30,18:40,
2025-07-27,日,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②櫻井帆斗 ③櫻井麻智 ④富永日向 ⑤石神直都 ⑥石神陽菜 ⑦林夏渚 ⑧溝口一花 ⑨園田葵 ⑩園田柚真 ⑪寺田菫,7:40,8:40,
2025-07-27,日,昼送り,只津,溝口,車,707,なし,①櫻井帆斗 ②石神直都 ③櫻井麻智 ④富永日向 ⑤櫻井斗麻 ⑥林夏渚 ⑦石神陽菜 ⑧寺田菫,12:40,13:20,
2025-07-28,月,夕迎え,只津,溝口,車,707,なし,①石神直都 ②石神陽菜 ③富永日向 ④林夏渚 ⑤小野凌来 ⑥溝口一花 ⑦寺田菫,17:35,18:40,
2025-07-28,月,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②石神陽菜 ③櫻井麻智 ④林夏渚 ⑤櫻井帆斗 ⑥溝口一花 ⑦小野凌来 ⑧石神直都 ⑨富永日向 ⑩寺田菫,7:40,8:40,
2025-07-28,月,昼送り,只津,溝口,車,707,なし,①林夏渚 ②溝口一花 ③石神陽菜 ④石神直都 ⑤櫻井斗麻,12:40,13:20,
2025-07-29,火,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②鈴木応介 ③森田さつき ④森田さくら ⑤櫻井斗麻 ⑥森田あやめ ⑦溝口一花 ⑧林夏渚 ⑨寺田菫,17:30,18:40,
2025-07-29,火,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②森田さくら ③小野凌来 ④溝口一花 ⑤森田さつき ⑥鈴木応介 ⑦森田あやめ ⑧林夏渚 ⑨寺田菫,7:50,8:45,
2025-07-29,火,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②溝口一花,12:40,13:20,
2025-07-30,水,夕迎え,只津,溝口,車,707,なし,①林大希 ②小野凌来 ③森田さつき ④森田さくら ⑤森田あやめ ⑥鈴木応介 ⑦園田葵,17:35,18:40,
2025-07-30,水,朝送り,只津,溝口,車,707,なし,①林大希 ②櫻井麻智 ③森田あやめ ④櫻井斗麻 ⑤鈴木応介 ⑥櫻井帆斗 ⑦小野凌来 ⑧森田さつき ⑨森田さくら ⑩園田葵,7:45,8:45,
2025-07-30,水,昼送り,只津,溝口,車,707,なし,①櫻井斗麻,12:40,13:20,
2025-07-31,木,夕迎え,只津,溝口,車,707,なし,①櫻井麻智 ②林大希 ③櫻井帆斗 ④小野凌来 ⑤園田葵,17:40,18:40,
2025-07-31,木,朝送り,只津,溝口,車,707,なし,①林大希 ②小野凌来 ③櫻井麻智 ④櫻井帆斗 ⑤園田葵,7:50,8:45,
2025-08-02,土,夕迎え,只津,溝口,車,707,なし,①鈴木応介 ②上田海琴,17:30,18:40,
2025-08-02,土,朝送り,只津,溝口,車,707,なし,①上田海琴 ②鈴木応介,7:40,8:40,
2025-08-03,日,夕迎え,只津,溝口,車,707,なし,①鈴木応介 ②上田海琴,17:40,18:20,
2025-08-03,日,朝送り,只津,溝口,車,707,なし,①鈴木応介 ②上田海琴,7:50,8:45,
2025-08-03,日,昼送り,只津,溝口,車,707,なし,①上田海琴,12:40,13:20,
2025-08-04,月,夕迎え,只津,溝口,車,707,なし,①上田海琴,17:30,18:20,
2025-08-04,月,朝送り,只津,溝口,車,707,なし,①上田海琴,7:40,8:40,
2025-08-05,火,夕迎え,只津,溝口,車,707,なし,①松岡蘭 ②小松島駿俊汰 ③小松島咲花 ④上田大和 ⑤上田海琴,17:40,18:40,
2025-08-05,火,朝送り,只津,溝口,車,707,なし,①小松島咲花 ②上田海琴 ③上田大和 ④小松島駿俊汰 ⑤松岡蘭,7:50,8:45,
2025-08-06,水,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②小松島咲花 ③松岡蘭 ④上田大和,17:35,18:30,
2025-08-06,水,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②松岡蘭 ③上田大和 ④小松島咲花,7:40,8:40,
2025-08-07,木,夕迎え,只津,溝口,車,707,なし,①松岡蘭 ②小松島咲花 ③上田海琴 ④上田大和 ⑤小松島駿俊汰,17:40,18:30,
2025-08-07,木,朝送り,只津,溝口,車,707,なし,①上田海琴 ②松岡蘭 ③小松島咲花 ④小松島駿俊汰 ⑤上田大和,7:45,8:40,
2025-08-08,金,夕迎え,只津,溝口,車,707,なし,①上田大和 ②上田海琴 ③小松島駿俊汰 ④小松島咲花 ⑤松岡蘭,17:40,18:20,
2025-08-08,金,朝送り,只津,溝口,車,707,なし,①上田海琴 ②小松島駿俊汰 ③小松島咲花 ④松岡蘭 ⑤上田大和,7:45,8:40,
2025-08-09,土,夕迎え,只津,溝口,車,707,なし,①鈴木応介 ②上田海琴,17:30,18:30,
2025-08-09,土,朝送り,只津,溝口,車,707,なし,①上田海琴 ②鈴木応介,7:45,8:45,
2025-08-10,日,夕迎え,只津,溝口,車,707,なし,①鈴木応介 ②上田海琴,17:35,18:30,
2025-08-10,日,朝送り,只津,溝口,車,707,なし,①鈴木応介 ②上田海琴,7:50,8:45,
2025-08-10,日,昼送り,只津,溝口,車,707,なし,①上田海琴,12:40,13:20,
2025-08-11,月,夕迎え,只津,溝口,車,707,なし,①上田海琴,17:40,18:40,
2025-08-12,火,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②松岡蘭 ③小松島咲花 ④上田海琴 ⑤上田大和,17:30,18:30,
2025-08-12,火,朝送り,只津,溝口,車,707,なし,①上田海琴 ②上田大和 ③松岡蘭 ④小松島咲花 ⑤小松島駿俊汰,7:50,8:45,
2025-08-13,水,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②小松島駿俊汰 ③松岡蘭 ④上田大和,17:35,18:30,
2025-08-13,水,朝送り,只津,溝口,車,707,なし,①松岡蘭 ②上田大和 ③小松島駿俊汰,7:40,8:45,
2025-08-14,木,夕迎え,只津,溝口,車,707,なし,①上田大和 ②松岡蘭 ③小松島駿俊汰 ④小松島咲花,17:35,18:40,
2025-08-14,木,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②小松島咲花 ③上田大和 ④松岡蘭,7:40,8:40,
2025-08-15,金,夕迎え,只津,溝口,車,707,なし,①上田大和 ②小松島咲花 ③松岡蘭 ④小松島駿俊汰,17:40,18:30,
2025-08-15,金,朝送り,只津,溝口,車,707,なし,①松岡蘭 ②小松島咲花 ③小松島駿俊汰,7:40,8:45,
2025-08-16,土,夕迎え,只津,溝口,車,707,なし,①上田海琴,17:30,18:20,
2025-08-16,土,朝送り,只津,溝口,車,707,なし,①上田海琴,7:40,8:40,
2025-08-17,日,夕迎え,只津,溝口,車,707,なし,①上田海琴,17:40,18:20,
2025-08-17,日,朝送り,只津,溝口,車,707,なし,①上田海琴,7:50,8:45,
2025-08-17,日,昼送り,只津,溝口,車,707,なし,①上田海琴,12:40,13:20,
2025-08-18,月,夕迎え,只津,溝口,車,707,なし,①上田海琴,17:40,18:20,
2025-08-18,月,朝送り,只津,溝口,車,707,なし,①上田海琴,7:45,8:45,
2025-08-19,火,夕迎え,只津,溝口,車,707,なし,①上田大和 ②上田海琴 ③小松島咲花 ④小松島駿俊汰 ⑤松岡蘭,17:40,18:20,
2025-08-19,火,朝送り,只津,溝口,車,707,なし,①松岡蘭 ②上田海琴 ③小松島駿俊汰 ④小松島咲花 ⑤上田大和,7:40,8:45,
2025-08-20,水,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②小松島咲花 ③上田大和 ④松岡蘭,17:30,18:40,
2025-08-20,水,朝送り,只津,溝口,車,707,なし,①小松島咲花 ②上田大和 ③松岡蘭 ④小松島駿俊汰,7:50,8:40,
2025-08-21,木,夕迎え,只津,溝口,車,707,なし,①松岡蘭 ②小松島駿俊汰 ③上田大和 ④上田海琴 ⑤小松島咲花,17:30,18:40,
2025-08-21,木,朝送り,只津,溝口,車,707,なし,①松岡蘭 ②上田海琴 ③小松島駿俊汰 ④上田大和,7:45,8:40,
2025-08-22,金,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②松岡蘭 ③上田海琴 ④小松島咲花 ⑤上田大和,17:30,18:20,
2025-08-22,金,朝送り,只津,溝口,車,707,なし,①小松島咲花 ②上田海琴 ③小松島駿俊汰 ④上田大和 ⑤松岡蘭,7:40,8:40,
2025-08-22,金,昼送り,只津,溝口,車,707,なし,①松岡蘭,12:40,13:20,
2025-08-23,土,夕迎え,只津,溝口,車,707,なし,①上田海琴,17:30,18:40,
2025-08-23,土,朝送り,只津,溝口,車,707,なし,①上田海琴,7:45,8:40,
2025-08-24,日,夕迎え,只津,溝口,車,707,なし,①上田海琴,17:35,18:40,
2025-08-24,日,朝送り,只津,溝口,車,707,なし,①上田海琴,7:50,8:45,
2025-08-24,日,昼送り,只津,溝口,車,707,なし,①上田海琴,12:40,13:20,
2025-08-26,火,夕迎え,只津,溝口,車,707,なし,①松岡蘭 ②上田大和 ③小松島駿俊汰 ④小松島咲花,17:40,18:30,
2025-08-26,火,朝送り,只津,溝口,車,707,なし,①上田大和 ②小松島咲花 ③小松島駿俊汰 ④松岡蘭,7:45,8:45,
2025-08-27,水,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②小松島駿俊汰 ③松岡蘭 ④上田大和,17:30,18:30,
2025-08-27,水,朝送り,只津,溝口,車,707,なし,①小松島咲花 ②松岡蘭 ③小松島駿俊汰 ④上田大和,7:50,8:40,
2025-08-28,木,夕迎え,只津,溝口,車,707,なし,①上田海琴 ②松岡蘭 ③上田大和,17:40,18:40,
